Molecule ChEMBL ID,Smiles,Standard Value
CHEMBL4450031,COc1ccc2c(=O)c(O)c(-c3ccc4c(c3)OCO4)oc2c1,1600
CHEMBL2036222,CC(C)CC(=O)N(Cc1ccc(S(C)(=O)=O)cc1)c1cc(F)cc(-c2nnn[nH]2)c1,1700
CHEMBL2036030,CCC(=O)N(Cc1cccc(OC(C)C)c1)c1cc(F)cc(-c2nnn[nH]2)c1,340
CHEMBL2017268,Cc1noc(C)c1-c1ccc2c(Nc3ccccc3C(C)(C)C)c(C(N)=O)cnc2c1,700
CHEMBL4784900,CC(C)(O)CC(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,12000
CHEMBL4632970,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,6100
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,16
CHEMBL4060568,COc1cc(-c2cccc(C(F)(F)F)c2)c(F)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12,430
CHEMBL2069316,CCS(=O)(=O)c1ccc2[nH]c(-c3ccc(C)c(-c4ccccc4)c3)nc2c1,8300
CHEMBL1109,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,660
CHEMBL4094163,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12,13200
CHEMBL2434978,O=C(O)c1ccc(Sc2ccc(CN3CCC(N4C(=O)N(C5CCOCC5)C[C@H]4c4ccccc4)CC3)cn2)cc1,60000
CHEMBL3983724,COc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,250
CHEMBL4073429,COc1cc(-c2cccc(F)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,12000
CHEMBL3915688,COc1cc(-c2cccc(C(F)(F)F)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,580
CHEMBL3921690,COc1cc(-c2ccc(F)c(C)c2)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,2300
CHEMBL4065261,O=C(/C=C/C=C/c1ccccc1)c1ccc[nH]1,20000
CHEMBL4441731,CCCNC1CN(c2ccnc(N)n2)C1.O.O=C(O)/C=C/C(=O)O,25000
CHEMBL3629743,O=S(=O)(N1CC[C@]2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)C1)C(F)(F)F,30000
CHEMBL4105559,COc1ccccc1/C=C/C(=O)c1ccc[nH]1,10000
CHEMBL1335197,O=C(/C=C/c1ccccc1Cl)c1ccc[nH]1,10000
CHEMBL4472842,Cc1cc(-c2ccc3c([C@@H]4CCCC[C@H]4C(=O)Nc4cn(C)nc4C(N)=O)noc3c2)n[nH]1,7943.28
CHEMBL4643511,NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)CCC1(F)F,10000
CHEMBL4454027,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)cc1,3800
CHEMBL4577020,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3C(F)(F)F)c3c(F)cccc32)cc1,22600
CHEMBL4082553,COc1ccc(-c2ccc(Oc3cccc4c3CCCC4)c(NC(=O)Nc3ccccc3C)c2)cc1C(=O)O,3000
CHEMBL4225924,CC(=O)N[C@@H](C)/C=C/c1ccc(Oc2ccc3nc(C)sc3c2Cl)nc1,20000
CHEMBL4577409,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3C(F)(F)F)c3c(F)cccc32)c(F)c1,20300
CHEMBL4526732,Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2sccc12,8370
CHEMBL4577980,CCNC1=N[C@@H]2[C@@H](O)[C@H](OC)[C@@H](CO)O[C@@H]2S1,50000
CHEMBL486757,COCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(CN(C)C3CCCCC3)ccc21,14000
CHEMBL3926847,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3F)C2)n1C,17000
CHEMBL523411,CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2)n1,1258.93
CHEMBL1235,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,58000
CHEMBL4468579,Cc1cc2c(cnn2[C@@H](CC(C)C)c2ccc(C(=O)NCCC(=O)O)cc2)cc1-c1ccc(C(F)(F)F)cc1Cl,10000
CHEMBL3645517,Cc1cc(=O)n(C)nc1-c1ccc([C@H](C)N2CC[C@](CC(C)(C)O)(c3ccccc3)OC2=O)cc1,50000
CHEMBL1829761,C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)N1CC[C@](CCCO)(c2ccccc2)OC1=O,2500
CHEMBL4527700,Cn1ncc(NC(=O)[C@@H]2C[C@@H]3C[C@@H]3C[C@H]2C(=O)c2ccc(-c3cc[nH]n3)cc2)c1C(F)(F)F,5011.87
CHEMBL4634281,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CC[C@H](F)C[C@@H]2C)c(Cl)c1Cl)C(F)(F)F,3800
CHEMBL4646510,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,100000
CHEMBL565390,Cc1ccc(C(=O)/N=C(\Nc2ccc3oc(C)cc3c2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)cn1,9000
CHEMBL4104507,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,9000
CHEMBL4073014,N#CC1(NC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,4000
CHEMBL1078595,O=S(=O)(Nc1ccc2c(c1)CCN(Cc1cc[nH]n1)CC2)c1ccc(N2CCOCC2)nc1,200
CHEMBL1081860,N#Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1,2500
CHEMBL1615153,O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)cc1,32000
CHEMBL1668249,O=C(Nc1ccc(OC2(C(=O)O)CC2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,29000
CHEMBL1241824,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N(C)C)ncn4-5)CC3)cccc2n1,10000
CHEMBL2043172,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)c(Cl)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,50000
CHEMBL2041165,COc1cc(N2C(=O)N(c3ccc(-c4coc(C(=O)O)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,50000
CHEMBL473417,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,20000
CHEMBL2407900,COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,1600
CHEMBL638,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,3620
CHEMBL4224936,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)O)cc1)C2=O,100000
CHEMBL1650646,COc1ccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)cn1,224
CHEMBL1951575,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,30000
CHEMBL3966450,NCCS(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,20000
CHEMBL3904067,CNCCS(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,20000
CHEMBL207831,C=CCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,21000
CHEMBL4280731,[2H]C([2H])([2H])Oc1ccc(-c2c(-c3ccnc(NC(C)=O)c3)[nH]c3cccnc23)nc1,20000
CHEMBL267345,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,100000
CHEMBL3287188,CC(=O)N1CCc2cc(-c3cnccc3C)ccc21,50000
CHEMBL2170618,Cn1cncc1C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,25000
CHEMBL2178718,CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,22400
CHEMBL3288448,C=CC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ccccc2OCCOC)CC1.Cl,30000
CHEMBL3940454,Cc1ccncc1C(=O)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,10000
CHEMBL3974268,Cc1c(C(=O)N2CCC3(CC2)CC3CNC(=O)N2Cc3ccncc3C2)cnn1C,10000
CHEMBL4750688,CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc(C(F)(F)F)cc2)cc1,98100
CHEMBL540359,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1.[I-],10000
CHEMBL151207,CCCCOc1ccc(-n2cnc(C)c2)cc1,6880
CHEMBL3634015,Cc1n[nH]c(C)c1[C@H](C)NC(=O)COc1cc(C(F)(F)F)c2c(-c3ccccc3)nn(C)c2n1,20000
CHEMBL4167560,COc1ccncc1C#CCN.Cl.Cl,28000
CHEMBL4164142,Cl.Cl.Cl.NCc1ccc(-c2cnccc2-c2cccnc2)s1,23000
CHEMBL4443920,CC(C)OC(=O)[C@H](Cn1ccnc1)NC(=O)c1ccc(-c2ccccc2)c(F)c1,50000
CHEMBL2325013,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1ccnc(N)c1,279
CHEMBL1950643,O=c1ccc(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)n[nH]1,30000
CHEMBL103651,Cc1ccccc1/N=C/NO,77000
CHEMBL4097275,CC(C)(C)c1ccccc1Oc1ccc(-c2cccc(C(=O)O)c2)cc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,2500
CHEMBL330425,Cc1cc(C)nc(O[C@H](C(=O)O)[C@@]2(c3ccccc3)NCC(=O)N(C)c3ccccc32)n1,50000
CHEMBL101180,CC(C)c1ccc(N/C=N/O)cc1,30000
CHEMBL3664715,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O,43000
CHEMBL3422009,C[C@@H]1c2nnc(-c3csc(-c4ccc(F)cc4F)n3)n2CCN1C(=O)c1ccc(-c2cccs2)cc1,3000
CHEMBL4218894,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(C3CCCC3)nc2C1)C(F)(F)F,10000
CHEMBL4212403,COc1cc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)cc(OC)c1,4800
CHEMBL3353342,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3cccnc3)n[nH]c2c1,320
CHEMBL3970323,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccc(C(N)=O)c1,3000
CHEMBL4762103,C[C@@H](c1cc(OCC(F)F)ccn1)n1cnc2c(N)nc(Cl)nc21,25000
CHEMBL4751546,CC1=CCN(C(=O)c2cc(C#N)c(O)c(C(F)(F)F)c2)C1,94000
CHEMBL4794079,N#Cc1cc(C(=O)N2CCSC2)cc(C(F)(F)F)c1O,100000
CHEMBL1784172,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cn1,63095.73
CHEMBL2070137,CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,9900
CHEMBL2070142,CCCS(=O)(=O)c1ccc2[nH]c(-c3cccc(C(F)(F)F)c3)nc2c1,7400
CHEMBL2070140,CCCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,9500
CHEMBL485771,O=C(c1ccc(C(=O)C(F)(F)F)s1)N1CCC(c2nnc(-c3ccccc3)o2)CC1,5000
CHEMBL245196,Cc1ccc(-c2cc(-c3ccccc3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,16000
CHEMBL3627896,Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3nc4c(C)cc(Cl)cc4[nH]3)c(Cl)c2)n1,22380
CHEMBL3608680,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,42000
CHEMBL479085,Cc1ccc(C(NC(=O)CNC(=O)c2ccc(F)cc2)c2ccccc2)cc1,50000
CHEMBL207577,O=C(O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccccc3)CCC2)c1,5700
CHEMBL377852,Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,6500
CHEMBL207174,O=C(O)c1cccc(-c2ccccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,3900
CHEMBL4637143,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C#N)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21,40000
CHEMBL3774855,CC(=O)N1C[C@H](C(=O)Nc2ccc(C)cc2C)[C@@H](c2nnc([C@H]3C[C@@H](CC(C)C)C3)n2C2CC2)C1,50000
CHEMBL229176,CCC(C)COc1ccc(C(CC(=O)O)c2ccccc2)cc1,22000
CHEMBL3353346,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5CCCCC5)nc4)n[nH]c3c1)C(=O)N2,1400
CHEMBL3353356,O=C1Nc2ccc(F)cc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)n[nH]c2c1,500
CHEMBL1939222,O=c1cc(COc2cc(Cl)cc(Cl)c2)[nH][nH]1,50000
CHEMBL4226491,CCOc1ccc(Oc2ncc(/C=C/[C@H](C)NC(C)=O)s2)cc1,8600
CHEMBL4226500,CC(=O)N[C@@H](C)/C=C/c1ccc(Oc2cc3sc(C)nc3cc2Cl)nc1,20000
CHEMBL4224749,CC(=O)N[C@@H](C)/C=C/c1ccc(Oc2ccc3nc(C(C)(C)O)sc3c2Cl)nc1,17000
CHEMBL4225405,CCOc1nc2ccc(Oc3ccc(/C=C/[C@H](C)NC(C)=O)cn3)c(Cl)c2s1,13000
CHEMBL4226825,CC(=O)N[C@@H](C)/C=C/c1ccc(Oc2ccc3nc(C(C)C)sc3c2C(F)(F)F)nc1,14000
CHEMBL3628115,Cc1ccoc1C(=O)Nc1ccc(N2C(=O)c3ccncc3C2=O)c(Cl)c1,30000
CHEMBL3623825,CC(C)C(=O)NC1CCCc2c(-c3ccc(C#N)cc3)cncc21,50000
CHEMBL2178953,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O,30000
CHEMBL2324755,Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl,100
CHEMBL2324405,Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,37
CHEMBL2325601,Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,552
CHEMBL2159084,CN(Cc1cccn1C)C(=O)C12CC3CC(CC(C3)C1)C2,100000
CHEMBL4227903,Cc1ccc(-c2cc(C(=O)N[C@H](C)c3ccc(C(F)(F)F)[n+]([O-])c3)cc(C(C)(C)O)c2)nc1,50000
CHEMBL3645217,O=C(O)CCC(=O)Nc1ccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)cc1,150
CHEMBL1236391,CSc1nn(-c2ccccc2)c2cc(NC(=O)C3CCNCC3)ccc12,10000
CHEMBL3819185,CCOC1(c2ccccc2)SC=C(C)n2c1noc2=O,20000
CHEMBL3818560,CCOC1(c2ccc(OC)cc2)Sc2ccccc2-n2c1noc2=O,11800
CHEMBL3408526,CCOC1(c2ccc(Br)cc2)Sc2ccccc2-n2c1noc2=O,20000
CHEMBL1650523,N#Cc1cc(-c2ccccc2C(F)(F)F)cc2nc(C3=NOC4(CCCCC4)C3)[nH]c12,1900
CHEMBL1650511,FC(F)(F)c1ccccc1-c1cc(C(F)(F)F)c2[nH]c(C3=NOC4(CCCCC4)C3)nc2c1,10000
CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,50000
CHEMBL4515785,COc1cc(C(=O)NCCF)c2ncn(Cc3ncnc(N(C)C)c3C)c2c1,50000
CHEMBL3921520,O=c1cc(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(C(c3ccc(Cl)cc3)c3nccs3)ccc2[nH]1,10000
CHEMBL2425151,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3csnn3)cc2)cc1,10000
CHEMBL329477,Cc1cc(C)nc(O[C@H](C(=O)O)[C@@]2(c3ccccc3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)n1,50000
CHEMBL4087220,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2COCCO2)cc1F,20000
CHEMBL4099769,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC2CCCOC2)cc1F,20000
CHEMBL4094490,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCOC2)cc1F,20000
CHEMBL4098747,O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCC3(CC2)OCCO3)cc1F,20000
CHEMBL4071739,O=S1(=O)CCC(Nc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,20000
CHEMBL2377663,COC(=S)NC[C@H]1CN(c2cc(F)c(N3CCNN(C(=O)CO)CC3)c(F)c2)C(=O)O1,20000
CHEMBL126,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,20000
CHEMBL4087545,O=C(c1cc(F)cc(Cl)c1)N1CCc2oc(-c3ccc(F)cn3)nc2C1,50000
CHEMBL480501,Cn1c(N(Cc2ccc(C(=O)Nc3nnn[nH]3)cc2)[C@H]2CC[C@H](C(C)(C)C)CC2)nc2cc(C(F)(F)F)ccc21,10000
CHEMBL4062780,CC1(C)CN2CCC[C@]2(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)C1,50000
CHEMBL481745,CC(C)N1CCC(COc2ncc(C(=O)c3ccc(Cl)cc3)n2C)CC1,10000
CHEMBL4083081,Cc1nnc2sc(C(=O)NC3CN(c4ccc(C(F)(F)F)nc4)C3)c(N)c2c1C,30000
CHEMBL4249798,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccsc1,25000
CHEMBL4483575,C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,5000
CHEMBL550652,Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1,10000
CHEMBL3330226,O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,10000
CHEMBL497418,Cc1nc2c(NCc3ccccc3)cc(-n3ccccc3=O)cn2c1C,13000
CHEMBL477611,Cc1n[nH]c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,700
CHEMBL4850549,CNc1nc(NC2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)nc(N2CCN(C)CC2)n1,32000
CHEMBL564845,CN([C@@H]1CCc2c(c3ccccn3c2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,10000
CHEMBL4550045,CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cn1,27000
CHEMBL536743,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,5500
CHEMBL559168,CCCCN1C(=O)[C@@H]([C@H](O)C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,30000
CHEMBL1668020,CCCCN1C(=O)[C@@H]([C@@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,18000
CHEMBL1935114,C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)C(C)(C)C2)cc1,30000
CHEMBL478649,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,3981.07
CHEMBL476312,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,3000
CHEMBL452051,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@@H](C)C(=O)O)c1,5600
CHEMBL468927,C[C@H](N)C(=O)NCc1cccc(-n2nc(C(F)(F)F)cc2-c2nnc(-c3cccc4ncsc34)o2)c1,100000
CHEMBL4753756,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(N[C@H]3CC[C@H](Nc4ncnc5cc(OC)c(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc45)CC3)ncnc2cc1OC)C(C)(C)C,43600
CHEMBL3944958,O=C(OCC12CCN(CC1)CC2)c1c[nH]c2cc(O)c(F)cc12,10000
CHEMBL1224197,NC(=O)c1nc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)cs1,16000
CHEMBL1171204,Cc1ccccc1C(=O)c1c[nH]c(C(=O)NCc2ccco2)c1,15800
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,200
CHEMBL10921,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cc2cnn(C)c2)c(=O)nc1SCc1ccc(F)cc1,100000
CHEMBL3664660,CCn1cc(-c2ccc([C@H](C)N3CC[C@](CC(C)(C)O)(c4ccccc4)OC3=O)cc2)ccc1=O,30000
CHEMBL2059517,CCc1c(CCCC(=O)O)cccc1-c1nsc(-c2ccc(OC(C)C)c(C#N)c2)n1,5011.87
CHEMBL2041181,COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,50000
CHEMBL510171,Cc1nc2c(N[C@@H]3CCc4ccccc43)cc(-n3cncn3)cn2c1C,4600
CHEMBL2203434,CCN1CCC(Oc2ccc(C(=O)Nc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)nc2)CC1,40000
CHEMBL392463,CC(=O)N1CCC(C(=O)N2C[C@H](c3nc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)no3)[C@@H](c3ccc(F)cc3C)C2)CC1,47000
CHEMBL4216391,CC(C)(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1Cc2cn(-c3ccccc3F)nc2C1,10000
CHEMBL3394724,CC(C)CN1CCC([S+]([O-])c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)CC1,1900
CHEMBL3393730,COC(=O)N[C@H](C(=O)N1C[C@@H](C)C[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cc5[nH]c([C@@H]6C[C@H](C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5s4)s3)cc2)[nH]1)C(C)C,21000
CHEMBL3945113,Cc1cccc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12,10000
CHEMBL10188,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,2000
CHEMBL2435853,Cc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2cccc(Cl)c2)CC1,100000
CHEMBL4467259,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(c3cc(Cl)c4c(c3)COB4O)S(C)(=O)=O)c(C3CC3)cc12,22000
CHEMBL4545633,N#CC(C(=O)NCC(=O)NC1CC1)c1nc2ccc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2s1,18000
CHEMBL4575655,COc1cc(-c2cncc(-c3ccc(N4CCN(C)CC4)cc3)c2C)cc(F)c1C(N)=O,30000
CHEMBL4475634,O=C(O)c1ccc(-n2cc(C(=O)c3c(F)cccc3Cl)c3ccccc32)cc1,9000
CHEMBL4466120,Cc1cccc(Cl)c1C(=O)c1cn(-c2ccc(C(=O)O)cc2)c2c(F)cccc12,31970
CHEMBL4452714,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3c(F)cccc32)c(F)c1,8010
CHEMBL1210552,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C,9000
CHEMBL1270002,N#Cc1cccnc1N[C@H]1CCN(C(=O)O[C@H]2C3CC4CC2C[C@](C(N)=O)(C4)C3)C1,30000
CHEMBL3422010,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,21000
CHEMBL1208960,C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N5CCOCC5)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,100
CHEMBL1208965,C[C@@H](Oc1cc(-n2cnc3cc(-c4ccc(NC5CCN(C)CC5)nc4)ccc32)sc1C(N)=O)c1ccccc1Cl,8900
CHEMBL1209016,C[C@@H](Oc1cc(-n2cnc3cc(-c4cnn(CCN5CCN(C)CC5)c4)ccc32)sc1C(N)=O)c1ccccc1Cl,700
CHEMBL1208835,C[C@@H](Oc1cc(-n2cnc3cc(-c4ccnc(N)c4)ccc32)sc1C(N)=O)c1ccccc1C(F)(F)F,200
CHEMBL1210552,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C,9000
