Molecule ChEMBL ID,Smiles,Standard Value
CHEMBL3640314,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(C)n[nH]c4c3)NC(=O)NC1=O)C2,2948
CHEMBL3640405,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(N4C(=O)CCC4(C(=O)O)C(C)(C)O)nc3)NC(=O)NC1=O)C2,578
CHEMBL1731580,CC(C)C(=O)Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,20000
CHEMBL57267,Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C,762
CHEMBL1567684,COc1ccc(CN(C)S(=O)(=O)c2nnc(NC(=O)c3cccc(F)c3)s2)cc1,8030
CHEMBL1426966,Cc1ccc(CSc2nc(O)c(C#N)c(-c3ccccc3)n2)cc1,8200
CHEMBL1732490,COC(=O)CC1=NN(c2nc3ccccc3s2)C(=O)/C1=C(/C)Nc1ccccc1,37.3
CHEMBL1387990,Cc1c(C(=O)OCC(=O)c2c(N)n(CC(C)C)c(=O)n(C)c2=O)oc2ccccc12,20000
CHEMBL1714724,COC(=O)c1c(NC(=O)c2ccc(Cl)cc2)sc2c1CCCC2,20000
CHEMBL1333554,CC(=O)Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,20000
CHEMBL67930,Cc1ccc(-c2nc3ccccc3s2)cc1,20000
CHEMBL1382232,Cc1cc(SCC(=O)OC/C(O)=C(\C#N)c2nc3ccccc3[nH]2)c(C)cc1Br,20000
CHEMBL1725712,Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)CC2)cc1,20000
CHEMBL111544,COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2c(Cl)ccc(Cl)c2C1=O,7900
CHEMBL1708503,Cn1nc(-c2ccc(Cl)cc2)cc1C(=O)NC1CCCc2c1cnn2-c1ccccc1F,2720
CHEMBL1565083,COc1ccccc1CNc1ncnc2sccc12,4190
CHEMBL4852939,CCCCCCCCCCCCCCOCC(CNC(=O)[C@H](CCCCN)NCc1ccccc1)OCCCCCCCCCCCCCC.Cl,30000
CHEMBL23150,O=C1/C(=C/c2ccncc2)Cc2ccccc21,5750
CHEMBL4130207,Cl.O=C1/C(=C/c2ccncc2)Cc2ccc(O)cc21,1990
CHEMBL4211883,Nc1ncc(-c2ccc3ncc(S(=O)(=O)N4CCN(c5ccccn5)CC4)n3n2)cc1C(F)(F)F,11000
CHEMBL423609,CCCCCCn1c(=O)c2c(n(C)c1=O)NC(O)N2,50000
CHEMBL1338507,Cc1cc(Br)ccc1SCC(=O)OC/C(O)=C(\C#N)c1nc2ccccc2[nH]1,20000
CHEMBL1489105,Oc1nc(/C=C/c2ccccc2C(F)(F)F)cc(C(F)(F)F)n1,11300
CHEMBL1710228,O=C(Nc1ccc(Cl)cc1)c1ccc(CCN2CCc3ccccc3C2)cc1,20000
CHEMBL354263,COC(=O)c1ccc(Cn2c(=O)c3c(ncn3C)n(C)c2=O)cc1,200000
CHEMBL3640302,O=C1NC(=O)[C@](C#Cc2cccnc2)(CN2Cc3ccc(I)cc3C2=O)N1,100001
CHEMBL3640305,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(O)C4CCN(C)CC4)cc3)NC(=O)NC1=O)C2,244.5
CHEMBL3640307,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)c(N)nn4C)NC(=O)NC1=O)C2,2903.5
CHEMBL3640321,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(CN)N4CCC(NC(=O)OC(C)(C)C)C4)cc3)NC(=O)NC1=O)C2,316
CHEMBL3640332,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(CN4CCSCC4)nc3)NC(=O)NC1=O)C2,587.5
CHEMBL3640367,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cccnc5)ccc4O)c(F)c3)NC(=O)NC1=O)C2,118.7
CHEMBL3640384,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4c(N)n[nH]c4C)cc3)NC(=O)NC1=O)C2,488
CHEMBL3640414,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-n4c(C)n[nH]c4=O)cc3)NC(=O)NC1=O)C2,243
CHEMBL3640429,COCCN1CCN(c2ccc(OC)c(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)n2)CC1,5710.4
CHEMBL4204753,O=S(=O)(c1cnc2ccc(-c3cccnc3)nn12)N1CCN(c2ccccn2)CC1,11000
CHEMBL4204585,COc1cccc(CNS(=O)(=O)c2cnc3ccc(-c4cncc(C(F)(F)F)c4)nn23)c1,30000
CHEMBL1328062,Cc1ccc(O)c(N=Cc2cc(Cc3ccccc3)cc([N+](=O)[O-])c2O)c1,20000
CHEMBL1412853,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,20000
CHEMBL1299637,CC(C)(C)c1ccc(-c2noc(CCC(=O)NCc3ccco3)n2)cc1,6760
CHEMBL1462906,N#Cc1c(O)nc(SCc2cccc(C(F)(F)F)c2)nc1-c1ccccc1,8050
CHEMBL1611733,CCCCCCCn1c(=O)c(C(=O)Nc2cnccn2)c(O)c2ccccc21,3180
CHEMBL1732803,COc1ccc(F)c(-c2nc(CN3CCN(c4ncnc5ccccc45)CC3)c(C)o2)c1,3800
CHEMBL1487641,CC(=O)Nc1nc2ccccc2n1Cc1ccccc1,20000
CHEMBL1703493,CC(=O)Nc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1,20000
CHEMBL1712964,COC(=O)CC1=NN(c2ccccc2)C(=O)/C1=C/Nc1ccc(C)cc1,20000
CHEMBL1501470,COc1ccc2oc(C[S+]([O-])c3ccccc3)c(C(=O)O)c2c1,20000
CHEMBL1393375,C=CCN(c1ccccc1OC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc(N3CCOCC3)cc2)c1,13200
CHEMBL1472084,COC(=O)c1scc(S(=O)(=O)C(C)C)c1NN=C(C#N)C(=O)c1ccc(Cl)cc1,10900
CHEMBL1734509,CN(C)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,1830
CHEMBL1578700,O=C(c1ccc(S(=O)(=O)c2ccccc2Cl)c([N+](=O)[O-])c1)N1CCN(Cc2ccccc2)CC1,6580
CHEMBL4280147,Cc1nc(Nc2cnc3ccccc3c2)c(C)c(C)c1O,540
CHEMBL125632,CCOC(=O)CCCn1cc(F)c2cc(OC)c(OC)cc2c1=O,20000
CHEMBL3805016,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)O,32600
CHEMBL255489,Cc1cc2occ(CN(C)CCN(C)Cc3cn(-c4cccc(C(F)(F)F)c4)c4ccccc34)c(=O)c2cc1C,15000
CHEMBL1452157,C/C(Cl)=C\Cn1c(NCCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,5210
CHEMBL1336829,CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,13100
CHEMBL3640348,CCN1CCN(Cc2ccc(C#C[C@]3(CN4Cc5ccc(OC)c(F)c5C4=O)NC(=O)NC3=O)cc2F)CC1,249.8
CHEMBL3642441,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(c3)CCC43NC(=O)NC3=O)NC(=O)NC1=O)C2,186
CHEMBL3642499,CCCCN1CCN(/C(=N/O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,74
CHEMBL3640335,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4ccccc4O)cc3)NC(=O)NC1=O)C2,652.1
CHEMBL3642529,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4c(C)nn(C)c4C)nc3)NC(=O)NC1=O)C2,9028
CHEMBL3642547,COc1ccc2c(c1)C(=O)N(CC1(C#Cc3cccnc3NCCN(C)C)NC(=O)NC1=O)C2,1996
CHEMBL3642556,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cn[nH]c4N)cc3)NC(=O)NC1=O)C2,236
CHEMBL3952484,CCn1c(=O)c2cnc3c(OC)cccc3c2n(C2CCCC2)c1=O,180
CHEMBL1542558,COc1ccc(NC(C)=O)cc1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,18000
CHEMBL1717353,O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,12400
CHEMBL1449663,O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1ccc(Cl)cc1,13400
CHEMBL1380813,Cc1oc(-c2ccccc2Cl)nc1CSc1nc(O)c2c(n1)CCCC2,3090
CHEMBL1531328,Cn1nccc1C(=O)NC1CCCc2c1cnn2-c1ccccc1F,4280
CHEMBL3892871,CCCn1c(=O)n(CC)c(=O)c2cnc3c(OC)cccc3c21,680
CHEMBL3969462,CCCCn1c(=O)n(CC)c(=O)c2cnc3c(OC)cccc3c21,390
CHEMBL3978166,CCn1c(=O)c2cnc3c(OC)cc(F)cc3c2n(C2CCCC2)c1=O,920
CHEMBL3903807,COc1cccc2c1ncc1c(=O)n(-c3cccc(Cl)c3)c(=O)n([C@H]3CCN(C(=O)OC(C)(C)C)C3)c12,2
CHEMBL355433,Cn1c(=O)n(CCCC(=O)O)c(=O)c2nsnc21,200000
CHEMBL3644504,COc1cccc2c1ncc1c(=O)n(-c3cccc(Cl)c3)c(=O)n([C@H]3CCN(S(C)(=O)=O)C3)c12,29
CHEMBL1724688,O=C(Nc1nc2ccccc2n1Cc1ccccc1Cl)c1ccco1,20000
CHEMBL1529494,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1NS(=O)(=O)c1cccs1,12300
CHEMBL1532172,O=C(Nc1sc2c(c1C(=O)O)CCCC2)C(=O)N1CCOCC1,20000
CHEMBL1384652,CCCCn1c(SCC(=O)Nc2nnc(C(C)C)s2)nc2c1c(=O)n(C)c(=O)n2C,5820
CHEMBL1569954,CCOc1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,2050
CHEMBL1325227,Cc1oc(-c2cccc3ccccc23)nc1CN1CCN(c2ncnc3ccccc23)CC1,20000
CHEMBL1450407,COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)CC2)cc1,3850
CHEMBL65374,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,2200
CHEMBL1461631,Cn1nccc1C(=O)NC1CCCc2c1cnn2-c1ccc(C(C)(C)C)cc1,200
CHEMBL2316207,O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)c4ccccc4)c3)cc1CC2,38
CHEMBL354257,COC(=O)/C=C\Cn1c(=O)c2nccnc2n(C)c1=O,25000
CHEMBL1718730,COC(=O)c1c(NC(=O)C=Cc2cccs2)sc2c1CCC(C)C2,5680
CHEMBL1388356,Cc1cccc(-n2nc3c4c(ccc3c2O)C(=O)c2ccccc2C4=O)c1,16300
CHEMBL1700643,Nc1nc2ccccc2n1Cc1ccccc1Cl,12500
CHEMBL1562608,CCC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl,20000
CHEMBL1699128,CC(C)(C)c1ccc(-c2nc3ccccc3s2)cc1,246
CHEMBL1730320,O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,20000
CHEMBL108710,CCOC(=O)CCCn1ccc2cc(OC(=O)OCC)c(OC(=O)OCC)cc2c1=O,11000
CHEMBL1342760,Cc1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,20000
CHEMBL1377340,CCCCCn1c(=O)c(C(=O)Nc2ccccc2S(N)(=O)=O)c(O)c2ccccc21,3440
CHEMBL1733280,CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(C)cc4)CC3)cc2CC1C,4320
CHEMBL3640386,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(Nc4c(NCCN5CCOCC5)c(=O)c4=O)cc3)NC(=O)NC1=O)C2,169
CHEMBL3640390,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3cncc(F)c3)NC(=O)NC1=O)C2,305
CHEMBL126817,CCOC(=O)CCCn1cnc2ccc(N)cc2c1=O,4000
CHEMBL414243,CCOC(=O)CCCOc1nc(Cl)nc2cc(OC)c(OC)cc12,68000
CHEMBL127291,CCOC(=O)CCCn1cnc2ccc([N+](=O)[O-])cc2c1=O,25000
CHEMBL628,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,85000
CHEMBL128952,CNC(=O)CCCn1cc(Br)c2cc(OC)c(OC)cc2c1=O,100000
CHEMBL4793441,C[C@@H]1CN(c2ncc(-c3ccc4c(c3)N(Cc3ccccc3OC(F)F)C(C)(C)C4=O)cn2)CCN1C(=O)CO,189
CHEMBL4743885,CC(Nc1c(Cl)cnc2ccc(-c3cnc(C(C)(C)O)nc3)cc12)c1ccccn1,264
CHEMBL4797699,CCOc1ncc(-c2ccc3ncc(Cl)c(N[C@H](C)c4ccccc4F)c3c2)cn1,15
CHEMBL1377693,O=C(Nc1ccc(Oc2cccnc2)nc1)c1ccc(C(F)(F)F)cc1,2790
CHEMBL1333593,COc1cc(C(=O)Nc2scc(-c3ccc(Br)cc3)c2C(=O)O)cc(OC)c1OC,6880
CHEMBL1433326,COc1ccc(C(=O)Cn2c(N)nc3ccccc32)cc1,20000
CHEMBL1450483,CCCCCn1c(=O)c(C(=O)Nc2cnccn2)c(O)c2ccccc21,20000
CHEMBL1581027,CCOC(=O)c1c(NC(=O)CN2CCOCC2)sc2c1CC(C)(C)OC2,20000
CHEMBL1703491,Cc1cc(C(=O)NC2CCCc3c2cnn3-c2ccccc2F)n(C)n1,20000
CHEMBL1732890,N#Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,13300
CHEMBL1733271,O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1cc(-c2ccccc2)n[nH]1,10700
CHEMBL1464332,Cc1oc2c(C)c3oc(=O)c(CCC(=O)O)c(C)c3cc2c1-c1ccccc1,5030
CHEMBL1525546,Fc1ccc(NC(S)=Nc2nccs2)cc1,20000
CHEMBL1562819,Cc1onc(-c2ccccc2)c1C(=O)Nc1ncc([N+](=O)[O-])s1,6310
CHEMBL1706335,O=C(CSc1nc2scc(-c3ccccc3)c2c(=O)[nH]1)Nc1ccc(C(F)(F)F)cc1,752
CHEMBL1370066,Cc1ccc(Cn2c(NC(=O)c3ccco3)nc3ccccc32)cc1,20000
CHEMBL1716673,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C(C)=O)cc4)CC3)ccc21,20000
CHEMBL1716972,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,20000
CHEMBL125522,CCOC(=O)CCCOc1nc(Nc2ccc(Br)cc2)nc2cc(OC)c(OC)cc12,25000
CHEMBL110956,COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2cc3ccccc3cc2C1=O,4700
CHEMBL1708215,COc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,20000
CHEMBL4764418,Cc1ccc(C)c(Nc2c(Cl)c(C)nc3ccc(-c4cnc(C(C)(C)O)nc4)cc23)c1,51
CHEMBL4751792,CC(C)(O)c1ncc(-c2ccc3ncc(Cl)c(NCc4ccccc4)c3c2)cn1,82
CHEMBL4759848,C[C@@H](Nc1c(Cl)cnc2ccc(-c3cnc(C(C)(C)O)nc3)cc12)c1cc(C#N)ccc1F,48
CHEMBL4789269,Cc1ccc(C)c(Nc2c(Cl)cnc3ccc(Br)cc23)c1,840
CHEMBL4781182,Cc1ccc(C)c(Nc2c(C)cnc3ccc(-c4cnc(C(C)(C)O)nc4)cc23)c1,107
CHEMBL4764418,Cc1ccc(C)c(Nc2c(Cl)c(C)nc3ccc(-c4cnc(C(C)(C)O)nc4)cc23)c1,196
CHEMBL4777142,CC(C)(O)c1ncc(-c2ccc3ncc(Cl)c(NC(C)(C)c4ccccc4)c3c2)cn1,25000
CHEMBL4762023,CC(Nc1c(Cl)cnc2ccc(-c3cnc(C(C)(C)O)nc3)cc12)c1ccccc1F,190
CHEMBL4785988,C[C@@H](Nc1c(Cl)cnc2ccc(-c3cnc(N4CCS(=O)(=O)CC4)nc3)cc12)c1ccccc1F,152
CHEMBL126945,CCOC(=O)CCCn1cc(CN)c2cc(OC)c(OC)cc2c1=O,13000
CHEMBL3640419,CCNc1nnc(-c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)o1,269
CHEMBL1595049,CCCCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,20000
CHEMBL1305007,CC1(C)Cc2c(sc(NC(=O)C(=O)N3CCCCC3)c2C(=O)O)CO1,20000
CHEMBL1346782,O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1ccccc1Cl,12900
CHEMBL1706542,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,20000
CHEMBL1299281,CCOC(=O)N1CCN(C(=O)c2ccc(Cn3c(=S)[nH]c4ccc(Br)cc4c3=O)cc2)CC1,4690
CHEMBL1715638,COc1ccc(NC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1,20000
CHEMBL1712058,CC1Cc2cc(S(=O)(=O)N3CCN(c4ccccc4)CC3)ccc2N1C(=O)C1CC1,15300
CHEMBL1360862,Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2)cc1,11400
CHEMBL1706382,CN(C)c1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,20000
CHEMBL1569174,CCOC(=O)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,140
CHEMBL1302600,CC(/C=C/c1ccccc1)=NNC(=O)c1cccc(Br)c1,20000
CHEMBL1706800,CC1CCc2c(sc(NC(=O)c3ccc(Br)cc3)c2C(=O)O)C1,6820
CHEMBL1538784,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)CC2)cc1,3185
CHEMBL1731586,CN(C)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1,5370
CHEMBL1434007,Cc1ccc(S(=O)(=O)n2c(=S)[nH]c3cc(C)ccc32)cc1,20000
CHEMBL1612423,O=C(Nc1ccc(Cl)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,4655
CHEMBL1712022,CCOc1ccc(C(=O)NC2CCCc3c2cnn3-c2ccccc2F)cc1,20000
CHEMBL1410618,CCC(=O)Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,20000
CHEMBL1411903,Cc1ccc(S(=O)(=O)n2c(C)nc3ccccc32)cc1,20000
CHEMBL1446570,CS(=O)(=O)c1ccc2nc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(F)c(F)c4)c3)sc2c1,16900
CHEMBL1708434,CC(=O)Nc1nc2ccccc2n1S(=O)(=O)c1ccc(C)cc1,20000
CHEMBL1729430,CC(C)(C)NC(=S)NNC=C1C=C(Br)C(=O)C(Br)=C1,15600
CHEMBL171406,CCOC(=O)CCn1c(=O)c2c(ncn2C)n(C)c1=O,10000
CHEMBL3640309,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(-c4cc(N)[nH]n4)cc3)NC(=O)NC1=O)C2,128
CHEMBL3640317,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4CCN(C)CC4)nc3)NC(=O)NC1=O)C2,244.9
CHEMBL3640366,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(-c4nc(-c5cccnc5)ccc4O)cc3)NC(=O)NC1=O)C2,105.65
CHEMBL1726554,COc1ccc(-c2cc(N)n(S(=O)(=O)c3cccc([N+](=O)[O-])c3)n2)cc1OC,20000
CHEMBL114343,COC(=O)CC(c1ccc(OC)c(OC)c1)N1C(=O)c2ccc(N)cc2C1=O,380
CHEMBL1595049,CCCCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,20000
CHEMBL1452157,C/C(Cl)=C\Cn1c(NCCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,5660
CHEMBL1468879,C=CCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,20000
CHEMBL1325644,Cc1cc(NC(=O)c2ccc(C)s2)n(-c2nc3ccccc3[nH]2)n1,20000
CHEMBL1401026,CN(C)S(=O)(=O)c1cccc(CSCc2cccc(S(=O)(=O)N(C)C)c2)c1,2090
CHEMBL1706542,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,20000
CHEMBL1415184,Cc1cc(C(=O)NC2CCCc3c2cnn3-c2cccc(C)c2C)n(C)n1,703
CHEMBL1319304,CCCCCn1c(=O)[nH]c2cc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)ccc2c1=O,1180
CHEMBL1445206,COc1ccc(C(=O)NC(=S)N(C)C2CCCCC2)cc1Br,20000
CHEMBL1407805,Nc1nc2ccccc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,20000
CHEMBL1411091,O=C(CSc1nc(O)c2c(-c3ccccc3)csc2n1)NC1CCCCC1,20000
CHEMBL1400601,CN(Cc1ccc(F)cc1)S(=O)(=O)c1nnc(NC(=O)c2ccccc2)s1,15100
CHEMBL1420187,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)cc1,6500
CHEMBL1363341,Cc1ccc(S(=O)(=O)n2c(N)nc3cc(C)c(C)cc32)cc1,20000
CHEMBL1726092,CCCCNCC(=O)Nc1sc2c(c1C(=O)O)CCCC2,20000
CHEMBL1726725,CCOc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,20000
CHEMBL1727158,CSc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,19600
CHEMBL1487136,Cc1cc(C(=O)NC2CCCc3c2cnn3-c2ccc(C)c(C)c2)n(C)n1,79.3
CHEMBL1412853,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,20000
CHEMBL3640297,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc4c(=O)[nH][nH]c4c3)NC(=O)NC1=O)C2,226.45
CHEMBL3640326,CCN1CCN(C(=O)c2ccc(C#C[C@]3(CN4Cc5ccc(OC)cc5C4=O)NC(=O)NC3=O)cc2)CC1,446
CHEMBL3640393,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C4(C#N)CCN(C)CC4)cc3)NC(=O)NC1=O)C2,669
CHEMBL3640400,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(-c4n[nH]c(=O)n4C4CCN(C)CC4)ccc3OC)NC(=O)NC1=O)C2,2189
CHEMBL3640427,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3nc(N4C[C@H](O)CC4=O)ccc3OC)NC(=O)NC1=O)C2,1132
CHEMBL347547,c1ccc(Cn2cnc3ccccc32)cc1,204000
CHEMBL127042,CCCn1c(=O)n(CCCC(=O)OCC)c(=O)c2nccnc21,3000
CHEMBL1305184,CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,20000
CHEMBL1332003,O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)c1ccco1,20000
CHEMBL1519375,C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,62670
CHEMBL1314048,Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,8920
CHEMBL1530557,CC1Sc2ccc(S(=O)(=O)N3CCC(C(=O)Nc4ccc(Cl)cc4)CC3)cc2NC1=O,3150
CHEMBL1711273,CC1CCc2c(sc(NC(=O)c3ccc(Cl)cc3)c2C(=O)O)C1,4410
CHEMBL1525940,O=C(/C=C/c1cccs1)Nc1sc2c(c1C(=O)O)CCCC2,20000
CHEMBL1569174,CCOC(=O)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,1400
CHEMBL1392142,Cc1cc(C(=O)COC(=O)c2ccccc2O)c(C)n1Cc1cccs1,39.1
CHEMBL1316316,COc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,20000
CHEMBL1706944,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(CN2CCc3ccccc3C2)cc1,20000
CHEMBL1305184,CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,20000
CHEMBL1702956,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(C(F)(F)F)cc1,20000
CHEMBL1725440,CC(C)C(=O)N(C)C(c1ccccc1)c1c[nH]c2ccccc12,20000
CHEMBL171272,CCOC(=O)CCCn1c(=O)c2nc(CC)c(CC)nc2n(C)c1=O,130000
CHEMBL3640320,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C(CN)N4CCC(NC(=O)OC(C)(C)C)C4)cc3)NC(=O)NC1=O)C2,303
CHEMBL3640374,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C4(CNS(C)(=O)=O)NC(=O)NC4=O)cc3)NC(=O)NC1=O)C2,176
CHEMBL4777142,CC(C)(O)c1ncc(-c2ccc3ncc(Cl)c(NC(C)(C)c4ccccc4)c3c2)cn1,10000
CHEMBL4764442,C[C@@H](Nc1c(Cl)cnc2ccc(-c3ccc(C(C)(C)O)cc3)cc12)c1ccccc1F,47
CHEMBL552443,O=C(O)c1c(NC(=O)N2CCOCC2)sc2c1CCCC2,20000
CHEMBL1699379,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,20000
CHEMBL1709366,Cn1nccc1C(=O)N[C@@H]1CCCc2c1cnn2-c1ccccc1F,20000
CHEMBL1405985,O=C(CSc1ccccc1NS(=O)(=O)c1ccccc1F)Nc1nnc(C(F)(F)F)s1,4630
CHEMBL1535050,Nc1nc2ccccc2n1C(=O)c1ccc(F)cc1,20000
CHEMBL1320366,COC(=O)c1c(NC(=O)c2ccccc2)sc2c1CC(C)(C)OC2,20000
